300
1000000
500000	2027.246358
1500000	201.2502447
2500000	100.0536008
3500000	64.60656281
4500000	46.79953224
5500000	36.67362748
6500000	30.61935484
7500000	27.11194796
8500000	24.25854332
9500000	22.46884789
10500000	21.23832924
11500000	19.89380531
12500000	18.74401999
13500000	17.78646021
14500000	17.44169996
15500000	19.1505629
16500000	17.94831985
17500000	17.04224055
18500000	16.2860901
19500000	15.63052743
20500000	15.05635374
21500000	14.52869224
22500000	14.045196
23500000	13.59371237
24500000	13.1681682
25500000	12.75248443
26500000	12.35072187
27500000	11.95077741
28500000	11.57835196
29500000	11.22691096
30500000	10.88439509
31500000	10.56008716
32500000	10.24204156
33500000	9.923375964
34500000	9.58359864
35500000	9.252617881
36500000	8.95724227
37500000	8.659809751
38500000	8.38512058
39500000	8.136893921
40500000	7.888957509
41500000	7.651318096
42500000	7.429256828
43500000	7.224633723
44500000	7.042406416
45500000	6.855067337
46500000	6.694391831
47500000	6.553316989
48500000	6.423548458
49500000	6.292286482
50500000	6.159193906
51500000	6.039624073
52500000	5.935392925
53500000	5.824025782
54500000	5.728156641
55500000	5.639461248
56500000	5.544249864
57500000	5.455957932
58500000	5.374657187
59500000	5.295446833
60500000	5.227292115
61500000	5.159276973
62500000	5.0967538
63500000	5.038907287
64500000	4.976765034
65500000	4.925165461
66500000	4.874296948
67500000	4.823482586
68500000	4.758092088
69500000	4.69950082
70500000	5.360044082
71500000	5.278992672
72500000	5.204754391
73500000	5.135799507
74500000	5.073560909
75500000	5.015073183
76500000	4.962167116
77500000	4.913815923
78500000	4.867645452
79500000	4.82169554
80500000	4.779301644
81500000	4.739588807
82500000	4.700903917
83500000	4.667592768
84500000	4.637430713
85500000	4.607947958
86500000	4.579865175
87500000	4.557637483
88500000	4.536554876
89500000	4.515017793
90500000	4.499680249
91500000	4.486423798
92500000	4.474412653
93500000	4.464595819
94500000	4.454883478
95500000	4.449562384
96500000	4.440257478
97500000	4.433314677
98500000	4.421985521
99500000	4.412243374
100500000	4.406550153
101500000	4.400764085
102500000	4.391868409
103500000	4.389151462
104500000	4.390375825
105500000	4.390464815
106500000	4.395626658
107500000	4.400749683
108500000	4.403128668
109500000	4.409838785
110500000	4.41199637
111500000	4.41821332
112500000	4.42531832
113500000	4.428332141
114500000	4.435630441
115500000	4.442092822
116500000	4.449289094
117500000	4.453929164
118500000	4.464336014
119500000	4.475157217
120500000	4.483419229
121500000	4.493738371
122500000	4.50287385
123500000	4.516722913
124500000	4.520847755
125500000	4.527627525
126500000	4.533335962
127500000	4.543697701
128500000	4.551518079
129500000	4.563514203
130500000	4.576051723
131500000	4.589120709
132500000	4.603390531
133500000	4.619195811
134500000	4.639179201
135500000	4.654352779
136500000	4.670233672
137500000	4.676765513
138500000	4.689872024
139500000	4.702069531
140500000	4.718052366
141500000	4.727439498
142500000	4.73602785
143500000	4.746158921
144500000	4.756801889
145500000	4.765239701
146500000	4.772096865
147500000	4.784933973
148500000	4.794204438
149500000	4.809650683
150500000	4.823068865
151500000	4.836362319
152500000	4.858015769
153500000	4.870892189
154500000	4.878672563
155500000	4.876879425
156500000	4.878670923
157500000	4.884488298
158500000	4.883647195
159500000	4.883049572
160500000	4.881953125
161500000	4.884015287
162500000	4.883376147
163500000	4.880353419
164500000	4.881829041
165500000	4.887463771
166500000	4.88991502
167500000	4.894966233
168500000	4.8962376
169500000	4.904470486
170500000	4.908326309
171500000	4.908326309
172500000	4.908326309
173500000	4.908326309
174500000	4.908326309
175500000	4.908326309
176500000	4.908326309
177500000	4.908326309
178500000	4.908326309
179500000	4.908326309
180500000	4.908326309
181500000	4.908326309
182500000	4.908326309
183500000	4.908326309
184500000	4.908326309
185500000	4.908326309
186500000	4.908326309
187500000	4.908326309
188500000	4.908326309
189500000	4.908326309
190500000	4.908326309
191500000	4.908326309
192500000	4.908326309
193500000	4.908326309
194500000	4.908326309
195500000	4.908326309
196500000	4.908326309
197500000	4.908326309
198500000	4.908326309
199500000	4.908326309
200500000	4.908326309
201500000	4.908326309
202500000	4.908326309
203500000	4.908326309
204500000	4.908326309
205500000	4.908326309
206500000	4.908326309
207500000	4.908326309
208500000	4.908326309
209500000	4.908326309
210500000	4.908326309
211500000	4.908326309
212500000	4.908326309
213500000	4.908326309
214500000	4.908326309
215500000	4.908326309
216500000	4.908326309
217500000	4.908326309
218500000	4.908326309
219500000	4.908326309
220500000	4.908326309
221500000	4.908326309
222500000	4.908326309
223500000	4.908326309
224500000	4.908326309
225500000	4.908326309
226500000	4.908326309
227500000	4.908326309
228500000	4.908326309
229500000	4.908326309
230500000	4.908326309
231500000	4.908326309
232500000	4.908326309
233500000	4.908326309
234500000	4.908326309
235500000	4.908326309
236500000	4.908326309
237500000	4.908326309
238500000	4.908326309
239500000	4.908326309
240500000	4.908326309
241500000	4.908326309
242500000	4.908326309
243500000	4.908326309
244500000	4.908326309
245500000	4.908326309
246500000	4.908326309
247500000	4.908326309
248500000	4.908326309
249500000	4.908326309
250500000	4.908326309
251500000	4.908326309
252500000	4.908326309
253500000	4.908326309
254500000	4.908326309
255500000	4.908326309
256500000	4.908326309
257500000	4.908326309
258500000	4.908326309
259500000	4.908326309
260500000	4.908326309
261500000	4.908326309
262500000	4.908326309
263500000	4.908326309
264500000	4.908326309
265500000	4.908326309
266500000	4.908326309
267500000	4.908326309
268500000	4.908326309
269500000	4.908326309
270500000	4.908326309
271500000	4.908326309
272500000	4.908326309
273500000	4.908326309
274500000	4.908326309
275500000	4.908326309
276500000	4.908326309
277500000	4.908326309
278500000	4.908326309
279500000	4.908326309
280500000	4.908326309
281500000	4.908326309
282500000	4.908326309
283500000	4.908326309
284500000	4.908326309
285500000	4.908326309
286500000	4.908326309
